id,translated_france,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
255,"Certains rapports indiquent que le nombre de morts officiels est de huit, et les rapports officiels confirment que jusqu'à 30 ont été blessés; mais on ne connaît pas encore le nombre final.","Certains rapports portent le nombre officiel de morts à huit, et des rapports officiels confirment que jusqu'à 30 personnes ont été blessées ; mais les chiffres définitifs ne sont pas encore connus.","Certains rapports estiment le nombre officiel de morts à huit, et des rapports officiels confirment qu'environ 30 personnes ont été blessées ; mais les chiffres finaux ne sont pas encore connus.",0.9146162271499634,0.915494441986084,0.9150550961494446,0.9041165113449097,0.9049148559570312,0.9045155048370361
256,L'acide cyanurique et la mélamine ont été trouvés dans des échantillons d'urine provenant d'animaux de compagnie qui sont morts après avoir consommé des aliments contaminés.,De l'acide cyanurique et de la mélamine ont été découverts dans les échantillons d'urine prélevés sur les animaux domestiques qui sont morts après avoir ingéré de la nourriture pour animaux contaminée.,De l'acide cyanurique et de la mélamine ont été découverts dans les échantillons d'urine prélevés sur les animaux domestiques qui sont morts après avoir ingéré de la nourriture pour animaux contaminée.,0.9226304292678833,0.9019175171852112,0.9121564030647278,0.9226304292678833,0.9019175171852112,0.9121564030647278
257,"Les deux composés réagissent entre eux pour former des cristaux qui peuvent bloquer la fonction rénale, ont déclaré des chercheurs de l'université.","Les deux composés réagissent l'un avec l'autre pour former des cristaux qui peuvent bloquer la fonction rénale, ont déclaré des chercheurs de l'université.","Les deux composés réagissent entre eux pour former des cristaux qui peuvent bloquer la fonction rénale, ont déclaré des chercheurs de l'université.",0.9736758470535278,0.9287750124931335,0.9506955742835999,0.9999999403953552,0.9999999403953552,0.9999999403953552
258,Les chercheurs ont observé des cristaux formés dans l'urine de chat à l'ajout de mélamine et d'acide cyanurique.,"Les enquêteurs ont découvert que des cristaux s'étaient formés dans l'urine des chats en raison de la présence de ces substances supplémentaires, la mélamine et l'acide cyanurique.",Les chercheurs ont observé des cristaux formés dans l'urine des chats par l'ajout de mélamine et d'acide cyanurique.,0.892093300819397,0.8582760095596313,0.8748579621315002,0.9761740565299988,0.9718381762504578,0.9740012884140015
259,La composition de ces cristaux correspond à celle des urines des animaux de compagnie touchés par la spectroscopie infrarouge (FTIR).,La composition de ces cristaux correspond à ce qui est trouvé dans l’urine des animaux domestiques affectés lorsqu’on compare par spectroscopie infrarouge (IRTF).,"La composition de ces cristaux correspond à celle trouvée dans l'urine des animaux de compagnie touchés, lorsqu'elle est comparée par spectroscopie infrarouge (FTIR).",0.898451566696167,0.8419778347015381,0.8692984580993652,0.942473828792572,0.8784881234169006,0.9093568325042725
260,"Je ne sais pas si vous le savez ou non, mais la plupart des marchandises d'Amérique centrale sont arrivées dans ce pays sans droits de douane.","Je ne sais pas si vous vous en rendez compte, mais la plupart des marchandises en provenance d'Amérique centrale sont entrées dans notre pays exonérées de taxes.","Je ne sais pas si vous en êtes conscient ou non, mais la plupart des marchandises d'Amérique centrale sontentrées dans ce pays en franchise de droits.",0.8964269161224365,0.8844143748283386,0.8903800845146179,0.92451411485672,0.9040956497192383,0.9141908884048462
261,"Pourtant, 80% de nos biens ont été taxés par des tarifs dans les pays d'Amérique centrale.","Pourtant, 80 % de nos marchandises étaient taxées par des droits de douane dans les pays d’Amérique centrale. Nous vous soignons.","Pourtant, quatre-vingts pour cent de nos biens étaient taxés par des droits de douane dans les pays d'Amérique centrale. Nous vous traitons.",0.8962935209274292,0.8362472057342529,0.8652297854423523,0.899646520614624,0.8306317925453186,0.8637627959251404
262,"Cela ne me semblait pas logique, c'était certainement injuste.",Cela ne me semblait pas logique ; ce n'était certainement pas juste.,Cela ne me semblait pas logique ; ce n'était certainement pas juste.,0.9301949143409729,0.9428855180740356,0.9364972114562988,0.9301949143409729,0.9428855180740356,0.9364972114562988
263,"Tout ce que je dis aux gens, c'est que vous nous traitez comme nous vous traitons.","Tout ce que je dis aux gens, c’est que vous nous traitez comme nous vous traitons.","Tout ce que je dis aux gens, c'est que vous nous traitez comme nous vous traitons.",0.9698770642280579,0.9698770642280579,0.9698770046234131,0.9999999403953552,0.9999999403953552,0.9999999403953552
264,"Le gouverneur de Californie, Arnold Schwarzenegger, a signé une loi interdisant la vente ou la location de jeux vidéo violents à des mineurs.","Le gouverneur de Californie, Arnold Schwarzenegger, a promulgué une loi qui interdit la vente ou la location de jeux vidéo violents aux mineurs.","Le gouverneur de Californie, Arnold Schwarzenegger, a signé une loi interdisant la vente ou la location de jeux vidéo violents aux mineurs.",0.9617621302604675,0.9600046873092651,0.9608826637268066,0.9891341328620911,0.9948775768280029,0.9919975996017456
265,"Le projet de loi exige que les jeux vidéo violents vendus dans l'État de Californie soient étiquetés avec un décolleté portant ""18"" et fait de leur vente à un mineur punissable d'une amende de 1000 $ par infraction.",Le projet de loi exige que les jeux vidéo violents vendus dans l'État de Californie soient étiquetés avec un autocollant portant la mention « 18 » et rend leur vente à un mineur passible d'une amende de 1000 dollars par infraction.,"Le projet de loi exige que les jeux vidéo violents vendus dans l'État de Californie soient étiquetés avec un autocollant indiquant ""18"" et rend leur vente à un mineur passible d'une amende de 1000 dollars par infraction.",0.9472623467445374,0.9545717835426331,0.9509029984474182,0.9515677094459534,0.9575833082199097,0.9545660018920898
266,"Le directeur des poursuites publiques, Kier Starmer QC, a fait une déclaration ce matin annonçant l'accusation de Huhne et Pryce.","Le directeur des poursuites publiques, Kier Starmer QC, a fait une déclaration ce matin annonçant la poursuite de Huhne et Pryce.","Le Directeur des Poursuites Publiques, Kier Starmer QC, a fait une déclaration ce matin annonçant la poursuite de Huhne et Pryce.",0.9749754071235657,0.9848787188529968,0.9799020886421204,0.9453803300857544,0.9406412839889526,0.943004846572876
267,Huhne a démissionné et il sera remplacé au Cabinet par le député Ed Davey.,Huhne a démissionné et il sera remplacé au sein du cabinet par le député Ed Davey. Le député Norman Lamb devrait prendre le poste de ministre des Affaires auquel Davey se désiste.,"Huhne a démissionné et il sera remplacé au Cabinet par Ed Davey, député. Norman Lamb, député, devrait prendre le poste de ministre des Affaires que Davey vacante.",0.9438924789428711,0.8433535099029541,0.8907951712608337,0.9260778427124023,0.8212767839431763,0.8705344796180725
268,Huhne et Pryce sont devant le tribunal de Westminster le 16 février.,Huhne et Pryce doivent comparaître devant la Magistrates Court de Westminster le 16 février.,Huhne et Pryce doivent comparaître devant le tribunal des magistrats de Westminster le 16 février.,0.9494110345840454,0.8845680356025696,0.9158431887626648,0.9594956040382385,0.899022102355957,0.9282750487327576
269,"Les victimes étaient Nicholas Alden, 25 ans, et Zachary Cuddeback, 21 ans. Cuddeback avait été le conducteur.","Les victimes sont Nicholas Alden, 25 ans, et Zachary Cuddeback, 21 ans. Cuddeback était le conducteur.","Les victimes étaient Nicholas Alden, 25 ans, et Zachary Cuddeback, 21 ans. Cuddeback était le conducteur.",0.9849895238876343,0.9892442226409912,0.987112283706665,0.9866979122161865,0.991431474685669,0.9890590310096741
270,Edgar Veguilla a reçu des blessures au bras et à la mâchoire tandis que Kristoffer Schneider a été laissé nécessitant une chirurgie reconstructive pour son visage.,Edgar Veguilla a été blessé au bras et à la mâchoire tandis que Kristoffer Schneider a dû subir une chirurgie reconstructive pour son visage.,"Edgar Veguilla a reçu des blessures aux bras et à la mâchoire, tandis que Kristoffer Schneider a dû subir une chirurgie reconstructive pour son visage.",0.9291560649871826,0.9631302356719971,0.9458381533622742,0.9463971853256226,0.97193443775177,0.9589958786964417
272,Schneider a témoigné via vidéo de la base de l'USAF dans son pays d'origine.,Schneider a témoigné par liaison vidéo depuis une base de l’USAF dans son pays.,Schneider a témoigné par vidéoconférence depuis une base de l'USAF dans sa patrie.,0.8832018375396729,0.898137092590332,0.8906068205833435,0.8858962059020996,0.882779061794281,0.8843348622322083
273,"Au-delà de l'événement de mercredi, Carpanedo a participé à deux courses individuelles au Championnat.","À part l'événement de mercredi, Carpanedo a participé à deux courses individuelles lors des Championnats.","Au-delà de l'événement de mercredi, Carpanedo a participé à deux épreuves individuelles lors des Championnats.",0.9391952157020569,0.9481920003890991,0.9436721205711365,0.978492021560669,0.9733676910400391,0.9759231209754944
274,"Le premier a été le Slalom, où elle a remporté un Did Not Finish dans sa première course. 36 des 116 concurrents ont obtenu le même résultat dans cette course.","Elle a d'abord participé au slalom, où elle a obtenu un « did not finish » (DNF) lors de sa première course. 36 des 116 concurrents ont obtenu le même résultat dans cette course.","Sa première épreuve était le slalom, où elle a obtenu un ""n'a pas terminé"" lors de sa première manche. 36 des 116 concurrentes ont eu le même résultat dans cette course.",0.9011901021003723,0.8638824224472046,0.8821420073509216,0.9036232829093933,0.8867762684822083,0.8951205015182495
275,"Son autre course, le Slalom géant, la voit terminer dixième dans le groupe de séance féminine avec un temps de course combiné de 4:41.30, 2:11.60 minutes plus lent que la première place Claudia Loesch autrichienne et 1:09.02 minutes plus lent que la neuvième place Gyöngyi Dani de Hongrie.","Son autre course, le slalom géant, lui a permis de terminer à la dixième place du groupe des femmes assises avec un temps combiné de 4:41.30, soit 2:11.60 minutes de moins que l'Autrichienne Claudia Loesch, arrivée première, et 1:09.02 minutes de moins que la Hongroise Gyöngyi Dani, arrivée neuvième.","Son autre course, le slalom géant, l'a vue terminer dixième dans le groupe féminin en assis avec un temps de course combiné de 4:41.30, soit 2:11.60 minutes plus lent que la première, l'Autrichienne Claudia Loesch, et 1:09.02 minutes plus lent que la neuvième, la Hongroise Gyöngyi Dani.",0.8803610801696777,0.8620065450668335,0.8710871934890747,0.9250823259353638,0.9054441452026367,0.9151578545570374
276,"Quatre skieurs du groupe de femmes assis n'ont pas terminé leurs courses, et 45 des 117 skieurs au total du slalom géant n'ont pas atteint le rang de la course.","Dans la catégorie des femmes en ski assis, quatre skieuses ne sont pas parvenues à terminer leur parcours ; en ce qui concerne le slalom géant, 45 skieuses sur un total de 117 dans cette course n'ont pas réussi à se classer.","Quatre skieuses dans le groupe des assis n'ont pas terminé leurs descentes, et 45 des 117 skieurs au total dans le slalom géant n'ont pas réussi à se classer dans la course.",0.8502295613288879,0.7998751997947693,0.8242840766906738,0.9308241009712219,0.9191696047782898,0.9249601364135742
