id,translated_spainish,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
193,"Perry declaró que ""volvería a Texas para evaluar los resultados del caucus de esta noche, determinar si hay un camino hacia adelante para mí en esta carrera"", pero más tarde dijo que permanecería en la carrera y competiría en las primarias de Carolina del Sur el 21 de enero.","Perry sostuvo que: «Volvería a Texas a evaluar los resultados de la reunión electoral de hoy y determinar si hay un camino que debo seguir». Luego dijo que permanecería en carrera y que competiría en las elecciones primarias del 21 de enero, en Carolina del Sur».","Perry declaró que volvería a Texas para evaluar los resultados del caucus de esta noche, determinar si hay un camino a seguir para él en esta carrera, pero más tarde dijo que se mantendría en la contienda y competirá en las primarias de Carolina del Sur el 21 de enero.",0.8680217862129211,0.8714772462844849,0.8697460889816284,0.9501577615737915,0.949969470500946,0.9500636458396912
194,"Bachmann, que ganó la encuesta Ames Straw Poll en agosto, decidió poner fin a su campaña.","Bachmann, quien resultó triunfante en la Straw Poll de Ames en agosto, decidió dar fin a su campaña.","Bachmann, quien ganó la encuesta Straw de Ames en agosto, decidió terminar su campaña.",0.9017229080200195,0.8905166387557983,0.896084725856781,0.9219002723693848,0.9353017210960388,0.9285526275634766
195,"El fotógrafo fue transportado al Centro Médico Ronald Reagan UCLA, donde murió posteriormente.","Llevaron al fotógrafo al Centro Médico Ronald Reagan, UCLA, lugar en el que falleció más tarde.","El fotógrafo fue trasladado al Centro Médico Ronald Reagan UCLA, donde posteriormente falleció.",0.8836853504180908,0.8612287044525146,0.8723124861717224,0.975051999092102,0.9695793390274048,0.9723079800605774
196,"En una declaración, Bieber dijo: ""si no estuviera presente ni directamente involucrado en este trágico accidente, mis pensamientos y oraciones están con la familia de la víctima"".","De acuerdo a los informes, estaba en sus veintes. Bieber manifestó en un comunicado: «[si bien] no estuve presente ni directamente involucrado en este terrible accidente, mis pensamientos y plegarias están con los familiares de la víctima».","Se informó que tenía alrededor de 20 años. En un comunicado, Bieber dijo: ""[m]ientras que no estaba presente ni involucrado directamente en este trágico accidente, mis pensamientos y oraciones están con la familia de la víctima.""",0.9001850485801697,0.8325639963150024,0.8650550842285156,0.9189333915710449,0.8398113250732422,0.8775925636291504
197,"El sitio web de noticias de entretenimiento TMZ entiende que el fotógrafo detuvo su vehículo al otro lado del bulevar Sepúlveda e intentó tomar fotos de la parada de la policía antes de cruzar la carretera y continuar, lo que provocó que el oficial de policía de la patrulla de carretera de California realizara la parada de tráfico para ordenarle que cruzara, dos veces.","Según la página web de noticias de entretenimiento TMZ, el fotógrafo detuvo el vehículo del lado contrario del bulevar Sepulveda e intentó tomar fotografías de la parada policial antes de cruzar la calle y seguir, lo que causó que el agente de la patrulla caminera de California que realizaba la detención de vehículos le diera dos veces la orden de volver a cruzar.","El sitio web de noticias de entretenimiento TMZ entiende que el fotógrafo detuvo su vehículo al otro lado del Bulevar Sepulveda e intentó tomar fotos de la detención policial antes de cruzar la carretera y continuar, lo que llevó al oficial de la Patrulla de Caminos de California que estaba realizando la detención de tráfico a ordenarle que regresara, dos veces.",0.9084231853485107,0.8972088694572449,0.9027811884880066,0.9370322227478027,0.9261788129806519,0.9315738677978516
198,"Según la policía, es poco probable que el conductor del vehículo que atropelló al fotógrafo se enfrente a cargos penales.","Según las autoridades policiales, es poco probable que el conductor del vehículo que embistió al fotógrafo sea procesado penalmente.","Según la policía, es poco probable que el conductor del vehículo que atropelló al fotógrafo enfrente cargos criminales.",0.8895165920257568,0.9111098647117615,0.9001837372779846,0.9561790823936462,0.9680489897727966,0.9620774388313293
199,"Con sólo dieciocho medallas disponibles al día, un número de países no han logrado llegar al podio de la medalla.","Con solo dieciocho medallas disponibles por día, son varios los países que no han logrado llegar al podio de las medallas.","Con solo dieciocho medallas disponibles al día, varios países no han logrado subir al podio de medallas.",0.919233500957489,0.9091673493385315,0.9141727685928345,0.9363946914672852,0.9571200013160706,0.9466439485549927
200,"Entre ellos, los Países Bajos, con Anna Jochemsen finalizando noveno en la categoría femenina en la Super-G ayer, y Finlandia con Katja Saarinen terminando décimo en el mismo evento.","Están incluidos los Países Bajos, con Anna Jochemsen, quien ayer obtuvo la novena plaza en la categoría femenina en el Super-G, y Finlandia, con Katjia Saarinen en el décimo lugar en el mismo evento.","Incluyen a los Países Bajos, donde Anna Jochemsen terminó en noveno lugar en la categoría femenina de pie en el Super-G ayer, y a Finlandia, con Katja Saarinen terminando en décimo lugar en el mismo evento.",0.9121832251548767,0.8945934772491455,0.9033027291297913,0.9405612349510193,0.9166065454483032,0.9284294247627258
201,El australiano Mitchell Gourley terminó undécimo en la posición de los hombres Super-G. El competidor checo Oldrich Jelinek terminó decimosexto en la posición de los hombres Super-G.,"Mitchell Gourley, de Australia, obtuvo el undécimo puesto en la categoría masculina de pie del slalom súper gigante. El competidor checo, Oldrich Jelinek, terminó decimosexto en el grupo masculino de sentados.",El australiano Mitchell Gourley terminó en undécimo lugar en el Super-G de hombres de pie. El competidor checo Oldrich Jelinek finalizó en el décimo sexto lugar en el Super-G de hombres en silla de ruedas.,0.8475514650344849,0.821548581123352,0.8343474268913269,0.9038026332855225,0.8753683567047119,0.8893582820892334
202,Arly Velásquez de México terminó decimoquinto en la posición de los hombres Super-G. Adam Hall de Nueva Zelanda terminó noveno en la posición de los hombres Super-G.,"Arly Velásquez, de México, obtuvo la posición número quince en el Super-G masculino sentado. Adam Hall, de Nueva Zelanda, finalizó en el puesto nueve en la categoría Super-G masculina.",Arly Velásquez de México terminó en la décimo quinta posición en el Super-G sentado masculino. Adam Hall de Nueva Zelanda terminó en la novena posición en el Super-G de pie masculino.,0.8432263135910034,0.830356776714325,0.836742103099823,0.8704630136489868,0.8553577661514282,0.8628442883491516
203,El esquiador de Polonia Maciej Krezel y guía Anna Ogarzynska terminó decimotercero en el Super-G. Jong Seork Park de Corea del Sur terminó vigésimo cuarto en el Super-G de los hombres.,"El esquiador del grupo masculino con discapacidad visual, Maciej Krezel, y su guía, Anna Ogarzynska, de Polonia, terminaron en el decimotercer lugar en el Super-G. Jong Seork Park de Corea del Sur obtuvo el vigésimo cuarto puesto en el grupo masculino sentados.",El esquiador polaco para hombres con discapacidad visual Maciej Krezel y su guía Anna Ogarzyńska terminaron en el décimo tercer lugar en el Super-G. El surcoreano Jong Seork Park terminó en el vigésimo cuarto lugar en el Super-G sentado masculino.,0.8995640277862549,0.8387546539306641,0.8680956959724426,0.8816646337509155,0.8504126071929932,0.8657566905021667
204,"El personal de mantenimiento de la paz de las Naciones Unidas, que llegó a Haití después del terremoto de 2010, está siendo culpado de la propagación de la enfermedad que comenzó cerca del campamento de la tropa.","Después del terremoto ocurrido en 2010, las fuerzas de paz de la ONU llegaron a Haití y se les culpa de expandir la enfermedad, puesto que los primeros casos se registraron en las cercanías del campamento de sus tropas.","Los cascos azules de la ONU, que llegaron a Haití después del terremoto de 2010, están siendo culpados por la propagación de la enfermedad que comenzó cerca del campamento de las tropas.",0.8397988080978394,0.8145569562911987,0.8269852995872498,0.9212667346000671,0.9293581247329712,0.925294816493988
205,"Según la demanda, los residuos del campamento de la ONU no fueron debidamente desinfectados, lo que provocó que las bacterias entraran en el afluente del río Artibonite, uno de los más grandes de Haití.","De acuerdo con la demanda, no se sanitizaron de forma correcta los desechos del campamento de la ONU, lo que causó el ingreso de las bacterias a la corriente del río Artibonite, uno de los más caudalosos de Haití.","Según la demanda, los desechos del campamento de la ONU no fueron debidamente sanitizados, lo que provocó que bacterias ingresaran al afluente del río Artibonite, uno de los más grandes de Haití.",0.8891007304191589,0.8822168111801147,0.8856453895568848,0.950234591960907,0.9562054872512817,0.953210711479187
206,"Antes de la llegada de las tropas, Haití no había encontrado problemas relacionados con la enfermedad desde el siglo XIX.","Previo al arribo de las fuerzas de paz, Haití no había enfrentado problemas asociados a la enfermedad desde el siglo XIX.","Antes de la llegada de las tropas, Haití no había encontrado problemas relacionados con la enfermedad desde el siglo XIX.",0.9323782324790955,0.8970342874526978,0.9143648743629456,0.9999998807907104,0.9999998807907104,0.9999998807907104
207,El Instituto Haitiano para la Justicia y la Democracia ha hecho referencia a estudios independientes que sugieren que el batallón nepalés de mantenimiento de la paz de la ONU sin saberlo trajo la enfermedad a Haití.,"El Instituto por la Justicia y la Democracia en Haití ha mencionado la existencia de ensayos independientes que apuntan a que fue el batallón nepalí para el mantenimiento de la paz de la ONU quien, involuntariamente, introdujo la enfermedad a Haití.",El Instituto Haitiano de Justicia y Democracia ha citado estudios independientes que sugieren que el batallón de mantenimiento de la paz de Nepal de la ONU llevó la enfermedad a Haití sin saberlo.,0.8771686553955078,0.8449462652206421,0.8607560396194458,0.90657639503479,0.9322198629379272,0.9192193150520325
208,"Danielle Lantagne, experta de la ONU en la enfermedad, declaró que el brote probablemente fue causado por el personal de mantenimiento de la paz.","Según Danielle Lantagne, especialista en la enfermedad que trabaja para la ONU, es probable que el brote haya sido provocado por las fuerzas de paz.","Danielle Lantagne, experta de la ONU sobre la enfermedad, afirmó que el brote fue probablemente causado por los cascos azules.",0.8874026536941528,0.8776435852050781,0.882496178150177,0.9286093711853027,0.939095139503479,0.9338228106498718
209,Hamilton confirmó que el Hospital Universitario Howard ingresó al paciente en condición estable.,Hamilton confirmó que el Hospital de la Universidad Howard admitió el ingreso del paciente y que su condición era estable.,Hamilton confirmó que el Hospital de la Universidad Howard admitió al paciente en estado estable.,0.9081448316574097,0.8547786474227905,0.8806540369987488,0.941537082195282,0.9071788787841797,0.9240386486053467
210,"El paciente había estado en Nigeria, donde se han producido algunos casos del virus del Ébola.","El paciente había estado en Nigeria, donde hubo algunos casos de Ébola.","El paciente había estado en Nigeria, donde se han reportado algunos casos del virus Ébola.",0.9332131743431091,0.9640010595321655,0.948357343673706,0.9801979064941406,0.9782052636146545,0.9792006015777588
211,"El hospital ha seguido el protocolo para el control de la infección, incluyendo la separación del paciente de otros para prevenir la posible infección de otros.","El hospital ha respetado el protocolo de control de infecciones, incluido el distanciamiento del paciente de los demás para prevenir posibles infecciones.","El hospital ha seguido el protocolo para el control de infecciones, incluyendo separar al paciente de los demás para prevenir una posible infección en otros.",0.9042673110961914,0.9000831842422485,0.9021703600883484,0.9487087726593018,0.9432113766670227,0.9459521174430847
